RowID,State,CoC Name,CoC ID,HUD CoC Number,Year,Organization Name,Program Name,Program Type,Bed Type,Geo Code,Inventory Type,Target Population A,Target Population B,Mc Kinney-Vento,Beds for Households With Children,Units for Households With Children,Beds for Households Without Children,Beds for Households With Only Children,Total Year Round Beds,Chronically Homeless Beds,HMIS Beds for Households With Children,HMIS Beds for Households Without Children,HMIS Beds for Households With Only Children,Domestic Violence Beds,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow and Voucher Beds,HMIS Overflow and Voucher Beds,PIT Count,Total Beds
121418,TN,Central Tennessee CoC,1403,TN-503,2012,Bridges DV,Bridges DV,ES,F,479187,C,SFHC,DV,FALSE,4,1,12,,16,,,,,16,0,0,,,0,,16,16
121451,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,4th Street Shelter,ES,F,470354,C,SM,VET,FALSE,,,12,,12,,,12,,,,,,,,,12,12
121431,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,669 4th Street,TH,F,479117,C,SM,NA,FALSE,,,5,,5,,,5,,,,,,,,,5,5
121455,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,BVI-Maury,PSH,,479119,C,SMF+HC,NA,TRUE,5,2,6,,11,4,,,,,,,,,,,10,11
121446,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,Cumberland,PSH,,479125,C,SM,,FALSE,,,2,,2,2,,2,,,,,,,,,2,2
121812,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,GPD-Patriot Place,TH,F,479117,C,SM,VET,TRUE,,,18,,18,,,,,,,,,,,,18,18
121814,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,GPD-Patriot Place Clarksville,TH,F,470354,C,SM,VET,FALSE,,,20,,20,,,20,,,,,,,,,18,20
121817,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,GPD-Patriot Place Women,TH,F,479117,C,SF,VET,FALSE,,,6,,6,,,6,,,,,,,,,3,6
121435,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM A,TH,F,479165,C,SMF,,TRUE,,,30,,30,,,30,,,,,,,,,28,30
121434,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM B,TH,F,479165,C,SMHC,,TRUE,6,1,,,6,,6,,,,,,,,,,5,6
121436,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM B,TH,F,479165,C,SMHC,,TRUE,,,10,,10,,,10,,,,,,,,,9,10
121432,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM C,TH,F,479117,C,SF,,TRUE,,,12,,12,,,12,,,,,,,,,10,12
121441,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM Permanent MC,PSH,,470354,C,SMF+HC,,TRUE,12,3,18,,30,0,12,18,,,,,,,,,28,30
121442,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM Permanent MC,PSH,,470354,C,SMF+HC,,TRUE,6,2,,,6,0,6,,,,,,,,,,5,6
121443,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNm Permanent SC,PSH,,479003,C,SMF+HC,,TRUE,12,4,24,,36,0,12,24,,,,,,,,,33,36
121440,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM Pernanent Original,PSH,,470354,C,SMF+HC,,TRUE,18,3,6,,24,0,18,6,,,,,,,,,20,24
121433,TN,Central Tennessee CoC,1403,TN-503,2012,Buffalo Valley Inc.,HNM THSS,TH,F,479165,C,SMF+HC,,TRUE,6,1,5,,11,,6,5,,,,,,,,,10,11
121429,TN,Central Tennessee CoC,1403,TN-503,2012,Centerstone,Jackson Hall,TH,F,479119,C,SMF,,FALSE,,,10,,10,,,0,,,,,,,,,8,10
121439,TN,Central Tennessee CoC,1403,TN-503,2012,Centerstone,Marshal Place,PSH,,479117,C,SMF,,TRUE,,,4,,4,,,4,,,,,,,,,4,4
121448,TN,Central Tennessee CoC,1403,TN-503,2012,City of Clarksville,Mental Health,PSH,,470354,C,SMF,,TRUE,,,15,,15,15,,15,,,,,,,,,15,15
121901,TN,Central Tennessee CoC,1403,TN-503,2012,Dickson County Housing Authority,VASH,PSH,,479043,N,SMF+HC,VET,FALSE,21,7,14,,35,,,,,,,,,,,,30,35
121414,TN,Central Tennessee CoC,1403,TN-503,2012,Emergency Shelter,ES Maury County,ES,V,479119,C,SMF,,FALSE,,,0,,0,,,0,,,0,0,,,5,,2,5
121437,TN,Central Tennessee CoC,1403,TN-503,2012,GFCAO,GRCAO,TH,F,479147,C,SMF,,FALSE,,,13,,13,,,0,,,,,,,,,0,13
121420,TN,Central Tennessee CoC,1403,TN-503,2012,Good Neighbor Mission,Good Neighbor Mission,ES,F,479165,C,HC,,FALSE,22,6,,,22,,22,,,,0,0,,,0,,14,22
121423,TN,Central Tennessee CoC,1403,TN-503,2012,Haven of Hope,Haven of Hope,ES,F,479031,C,SFHC,DV,FALSE,2,2,6,,8,,,,,8,0,0,,,0,,0,8
121498,TN,Central Tennessee CoC,1403,TN-503,2012,Hope House Against DV,DV Shelter,ES,F,479119,C,SFHC,,FALSE,0,0,9,,9,,,,,,,,,,,,5,9
121428,TN,Central Tennessee CoC,1403,TN-503,2012,Hope House Against DV,Hope House Against DV,TH,F,479119,C,SFHC,DV,TRUE,14,4,0,,14,,,,,14,,,,,,,8,14
121438,TN,Central Tennessee CoC,1403,TN-503,2012,Life Center,Life Center,TH,F,470354,C,SMF+HC,,FALSE,4,1,12,,16,,0,0,,,,,,,,,11,16
121444,TN,Central Tennessee CoC,1403,TN-503,2012,Marshall County Gov.,Centerstone,PSH,,479117,C,SMF,,TRUE,,,3,,3,3,,3,,,,,,,,,3,3
121427,TN,Central Tennessee CoC,1403,TN-503,2012,Place of Hope,Place of Hope,ES,F,479119,C,SMF,,FALSE,,,4,,4,,,4,,,,,,,,,4,4
121445,TN,Central Tennessee CoC,1403,TN-503,2012,Robertson County Gov.,Centerstone,PSH,,479147,C,SMF,,TRUE,,,4,,4,4,,4,,,,,,,,,4,4
121419,TN,Central Tennessee CoC,1403,TN-503,2012,Room at the Inn,Room at the Inn,ES,V,479125,C,SMF+HC,,FALSE,0,0,0,,0,,0,0,,,0,0,,,16,,9,16
121425,TN,Central Tennessee CoC,1403,TN-503,2012,Salvation Army,Salvation Army Shelter,ES,F,479125,C,SMF+HC,,FALSE,6,4,42,,48,,6,42,,,0,0,,,0,,30,48
121424,TN,Central Tennessee CoC,1403,TN-503,2012,The Shelter,The Shelter,ES,F,479099,C,SFHC,DV,FALSE,3,3,4,,7,,,,,7,0,0,,,0,,0,7
121422,TN,Central Tennessee CoC,1403,TN-503,2012,The Shephard's House,The Shephard's House,ES,F,479031,C,SMF+HC,,FALSE,0,0,15,,15,,0,0,,,0,0,,,0,,0,15
121417,TN,Central Tennessee CoC,1403,TN-503,2012,Urban Ministries,Safe House,ES,F,479125,C,SFHC,DV,FALSE,12,1,4,,16,,,,,16,0,0,,,0,,5,16
121421,TN,Central Tennessee CoC,1403,TN-503,2012,Women Are Safe,Women Are Safe,ES,F,479081,C,SFHC,DV,FALSE,0,0,15,,15,,,,,15,0,0,,,0,,2,15
102283,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Bradley/ Cleveland Community Services,Emergency Shelter,ES,F,470360,C,SMF+HC,,FALSE,5,1,36,,41,,5,36,,,0,0,,,0,,40,41
103172,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Buffalo Valley,Patriot House,TH,F,479065,U,SMF,VET,FALSE,,,6,,6,,,,,,,,,,,,,6
102293,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,CADAS,Family Way,TH,F,470336,C,SFHC,,TRUE,28,12,0,0,28,,28,0,,,,,,,,,24,28
102299,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Housing Authority,Shelter Plus Care Homeless Families,PSH,,470336,C,HC,,TRUE,23,9,0,0,23,0,23,0,0,,,,,,,,23,23
103176,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Regional Homeless Coalition,HPRP THDA,HPRP,,479065,C,SMF+HC,,FALSE,0,0,18,0,18,,0,18,0,,,,,,,,18,18
102284,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Rescue Mission,Rescue Mission,ES,F,470336,C,SMF,,FALSE,,,40,,40,,,40,,,0,0,,,0,,26,40
102307,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Rescue Mission,Rescue Mission,ES,F,470336,C,SMF,,FALSE,,,10,,10,,,10,,,0,0,,,0,,7,10
102285,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Room in the Inn,CRITI,TH,F,470336,C,SFHC,,FALSE,12,6,4,,16,,12,4,,,,,,,,,7,16
102314,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Chattanooga Room in the Inn,Home Again,PSH,,470336,C,SFHC,,FALSE,3,1,4,,7,,3,4,,,,,,,,,7,7
102312,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,City of Chattanooga,HPRP,HPRP,,470336,N,SMF+HC,,FALSE,3,1,3,,6,,3,3,,,,,,,,,6,6
102301,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,City of Chattanooga,Shelter Plus Care,PSH,,470336,C,SMF+HC,,TRUE,38,14,15,,53,15,38,15,,,,,,,,,71,53
103174,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,City of Chattanooga,Shelter Plus Care (5) for Chronically Homeless Individuals with Disabilities,PSH,,470336,C,SMF,,TRUE,,,5,,5,5,,5,,,,,,,,,5,5
102315,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Community Kitchen,Cold weather overflow shelter,ES,O,470336,C,SMF,,FALSE,,,0,,0,,,0,,,160,160,11/1/11 0:00,3/14/12 0:00,0,0,160,160
102294,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Community Kitchen,Family Housing and Learning,TH,F,470336,C,HC,,TRUE,30,10,,,30,,30,,,,,,,,,,13,30
102286,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Community Kitchen,St. Catherine's,ES,F,470336,C,SF,,FALSE,,,8,,8,,,8,,,0,0,,,0,,1,8
102287,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Community Kitchen,St. Matthew's,ES,F,470336,C,SM,,FALSE,,,10,,10,,,10,,,0,0,,,0,,9,10
102317,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Department of Veterans Affairs,VASH,PSH,,479065,C,SMF+HC,VET,FALSE,22,9,25,,47,0,0,0,,,,,,,,,47,47
102302,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Everhart/ Ward,Ward Homes,PSH,,470336,C,SM,,FALSE,,,9,,9,,,9,,,,,,,,,5,9
102295,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Fortwood,Mitchell Home,TH,F,470336,C,SMF,,TRUE,,,8,,8,,,8,,,,,,,,,5,8
102303,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Home Place,Home Place,PSH,,470336,C,SMF,HIV,FALSE,,,7,,7,0,,7,,,,,,,,,7,7
102304,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Hope for the Inner City,Hope Homes,PSH,,470336,C,SMF+HC,,FALSE,5,2,2,,7,0,0,0,,,,,,,,,7,7
102289,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Interfaith Homeless Network,IHN,ES,O,470336,C,HC,,FALSE,11,3,,,11,,11,,,,0,0,,,0,,11,11
102296,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Parnership for Families Children and Adults,Transitions,PSH,,470336,C,SFHC,DV,TRUE,0,0,19,,19,19,,,,19,,,,,,,18,19
102290,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Partnership for Families Children and Adults,Emergency Shelter,ES,F,470336,C,HC,,FALSE,22,7,5,,27,,22,5,,,0,0,,,0,,27,27
102291,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Partnership for Families Children and Adults,Family Violence Shelter,ES,F,470336,C,SFHC,DV,FALSE,10,3,0,,10,,,,,10,0,0,,,0,,10,10
102297,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Partnership for Families Children and Adults,Transitional Housing,TH,F,470336,C,SFHC,DV,TRUE,32,10,0,0,32,,,,,32,,,,,,,28,32
102305,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Rosewood,House of All Souls,PSH,,470336,C,SM,,FALSE,,,9,,9,8,,8,,,,,,,,,8,9
103173,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Salvation Army,Educational Program,TH,F,479065,N,SM,,FALSE,,,6,,6,,,6,,,,,,,,,6,6
102306,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,SETHRA,Shelter Plus Care,PSH,,479153,C,SMF,,TRUE,43,15,17,,60,17,43,17,,,,,,,,,48,60
103175,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,SETHRA,Shelter Plus Care (44) Collaborative,PSH,,470336,C,SMF,,TRUE,,,44,,44,0,,44,,,,,,,,,92,44
102313,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,SETHRA,SHP,PSH,,479153,C,SMF+HC,,TRUE,73,22,48,,121,0,73,48,,,,,,,,,119,121
102300,TN,Chattanooga/Southeast Tennessee CoC,1250,TN-500,2012,Volunteer Behavioral Healthcare System,Walden House,PSH,,470336,C,SMF,,FALSE,,,10,,10,0,,0,,,,,,,,,10,10
131157,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Area Relief Ministries,Room at the Inn,ES,O,470924,C,SM,,TRUE,,,40,,40,,,,,,,,,,,,27,40
131191,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Beech Bluff Pentecostal Church,Turning Point,SH,,470924,C,SM,,TRUE,,,8,,8,,,8,,,,,,,,,8,8
131172,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Carey Counseling Center,Carroll County Apartments,PSH,,479017,C,SMF,,TRUE,,,6,,6,,,6,,,,,,,,,6,6
131169,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Carey Counseling Center,Herrington Place,PSH,,479005,C,SMF+HC,,TRUE,,,6,,6,0,,6,,,,,,,,,6,6
131170,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Carey Counseling Center,Tiptonville Apartments-A,PSH,,479095,C,SMF,,TRUE,,,5,,5,0,,5,,,,,,,,,5,5
131171,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Carey Counseling Center,Tiptonville Apartments-B,PSH,,479095,C,SM,,FALSE,,,6,,6,0,,6,,,,,,,,,6,6
131173,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,City of Jackson/Pathways,Helping the Homeless-A,PSH,,470924,C,SM,,TRUE,,,14,,14,,,14,,,,,,,,,14,14
131174,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Curtis Street,PSH,,479079,C,HC,,TRUE,,,8,,8,4,,8,,,,,,,,,8,8
131175,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Eastwood Street-A,PSH,,479079,C,SFHC,,TRUE,2,1,,,2,,2,,,,,,,,,,2,2
131176,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Eastwood Street-B,PSH,,479079,C,SF,,TRUE,,,4,,4,4,,4,,,,,,,,,4,4
131159,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Henry County Shelter for Men,ES,F,479079,C,SM,,TRUE,,,12,,12,,,,,,,,,,,,10,12
131160,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Shelter for Women,ES,F,479079,C,SFHC,,TRUE,8,3,,,8,,,,,,,,,,,,8,8
131179,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Waverly Home,PSH,,479085,C,HC,,TRUE,3,1,,,3,3,3,,,,,,,,,,3,3
131177,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Westwood Street,PSH,,479079,C,SM,,TRUE,,,4,,4,4,,4,,,,,,,,,4,4
131178,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Damascus Road,Women's Permanent Housing,PSH,,479079,C,SFHC,,TRUE,10,3,,,10,,10,,,,,,,,,,10,10
131295,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Fayette Cares,Fayette Cares Emergency Shelter,ES,F,479047,C,SFHC,,FALSE,1,1,,,1,,1,,,,,,,,,,1,1
131180,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Fayette Cares,Hope's Cottage,PSH,,479047,C,SFHC,,TRUE,10,3,,,10,,10,,,,,,,,,,10,10
131193,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Freewill Shelter and Outreach,Shelter for Women,TH,F,479053,C,SF,,FALSE,,,8,,8,,,,,,,,,,,,7,8
131181,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Henry County Government/Carey Counseling Center,Northwest TN Shelter Plus Care,PSH,,479079,C,SM,,TRUE,,,50,,50,6,,50,,,,,,,,,50,50
131405,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Hope Ministries,Henderson County Rental Assistance,PSH,,479077,C,SMF+HC,,TRUE,4,4,,,4,,4,,,,,,,,,,4,4
131182,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Jackson Area Council on Alcoholism and Drug Dependency,Housing the Indigent-A,PSH,,470924,C,SF,,TRUE,,,10,,10,5,,10,,,,,,,,,10,10
131183,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Jackson Area Council on Alcoholism and Drug Dependency,Housing the Indigent-B,PSH,,470924,C,SM,,TRUE,,,12,,12,,,12,,,,,,,,,12,12
131198,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Journey for Jesus,Transitions in Dyer County,TH,F,479045,C,SF,,FALSE,,,12,,12,,,0,,,,,,,,,8,12
131184,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Lauderdale County/Professional Care Services,Lauderdale S+C,PSH,,479097,C,SMF,,TRUE,,,4,,4,4,,4,,,,,,,,,4,4
131301,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Matthew 25:40,Dyer County Rental Assistance,PSH,,479045,C,SMF+HC,,TRUE,7,1,,,7,,7,,,,,,,,,,7,7
131211,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Matthew 25:40,Emergency Housing,ES,F,479045,N,SMF+HC,,FALSE,8,1,,,8,,8,,,,,,,,,,2,8
131519,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Northwest Safeline,Dyer County House,ES,F,479045,C,SFHC,DV,TRUE,8,1,,,8,,,,,8,,,,,,,0,8
131199,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Northwest Safeline,Obion County House,ES,F,479131,N,SFHC,DV,FALSE,8,3,,,8,,,,,8,,,,,,,0,8
131185,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Professional Care Services,Brownsville Apartments,PSH,,479075,C,SFHC,,TRUE,10,4,,,10,,10,,,,,,,,,,10,10
131186,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Quinco Mental Health Center,Rental Assistance,PSH,,479069,C,SMF,,TRUE,,,9,,9,1,,9,,,,,,,,,11,9
131187,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Quinco Mental Health Center,The Fairways,PSH,,470924,C,SM,,TRUE,,,6,,6,0,,6,,,,,,,,,6,6
131201,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Quinco Mental Health Center,Transitional House,TH,F,470924,C,SM,,FALSE,,,3,,3,,,3,,,,,,,,,3,3
131202,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,RHEMA,Shelter for Men,TH,F,479071,C,SM,,FALSE,,,10,,10,,,,,,,,,,,,8,10
131419,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Southwest Human Resource Agency,134 Dupree Transitional Housing,TH,F,470924,C,HC,,TRUE,6,2,,,6,,6,,,,,,,,,,6,6
131363,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Southwest Human Resource Agency,1490 North Royal Emergency Shelter,ES,F,470924,C,HC,,TRUE,6,2,,,6,,6,,,,,,,,,,6,6
131362,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Southwest Human Resource Agency,1494 North Royal Emergency Shelter,ES,F,470924,C,HC,,TRUE,6,2,,,6,,6,,,,,,,,,,6,6
131420,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Southwest Human Resource Agency,533 Whitehall Transitional Housing,TH,F,470924,C,HC,,TRUE,6,2,,,6,,6,,,,,,,,,,6,6
131365,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,T.A.M.B. of Jackson,130 Talbot Street,PSH,,470924,C,SM,,TRUE,,,6,,6,,,6,,,,,,,,,5,6
131205,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,T.A.M.B. of Jackson,Charlie's House,TH,F,470924,C,SM,,FALSE,,,13,,13,,,,,,,,,,,,10,13
131366,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,T.A.M.B. of Jackson,McCowat House,PSH,,470924,C,SM,,TRUE,,,6,,6,,,6,,,,,,,,,5,6
131371,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Tennessee Homeless Solutions,Decatur County Rental Assistance,PSH,,479039,C,SMF+HC,,TRUE,7,4,,,7,3,7,,,,,,,,,,6,7
131375,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Tennessee Homeless Solutions,Veteran's Assistance,PSH,,479079,C,SMF,VET,TRUE,,,5,,5,2,,,,,,,,,,,1,5
131163,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,The Care Center,Shelter for Women,ES,F,470924,C,SFHC,,FALSE,24,4,,,24,,,,,,,,,,1,,25,25
131166,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,The Dream Center,The Dream Center,ES,F,470924,C,SFHC,,FALSE,28,8,,,28,,,,,,,,,,,,23,28
131197,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,The Dream Center,Transitional Housing,TH,F,470924,C,SFHC,,FALSE,28,6,,,28,,28,,,,,,,,,,24,28
131164,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Wo/Men's Resource and Rape Assistance Program,Gibson County Shelter,ES,F,479053,C,SFHC,DV,TRUE,15,5,,,15,,,,,15,,,,,,,15,15
131165,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Wo/Men's Resource and Rape Assistance Program,Madison County Shelter,ES,F,470924,C,SFHC,DV,TRUE,12,4,,,12,,,,,12,,,,,,,12,12
131207,TN,Jackson/West Tennessee CoC,1291,TN-507,2012,Wo/Men's Resource and Rape Assistance Program,Transitional Services,TH,F,470924,C,SFHC,DV,TRUE,15,5,,,15,,,,,15,,,,,,,15,15
123623,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Catholic Charities of East Tennessee,Elizabeth's Homes,TH,V,471014,C,HC,,TRUE,30,9,,,30,,30,,,,,,,,,,30,30
123647,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Catholic Charities of East Tennessee,Samaritan Place,PSH,,471014,C,SMF,,FALSE,,,14,,14,14,,14,,,,,,,,,13,14
124204,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Catholic Charities of East Tennessee,Samaritan Place Emergency Shelter,ES,F,471014,C,SMF,,TRUE,,,8,,8,,,8,,,,,,,,,2,8
124210,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Catholic Charities of East Tennessee,Samaritan Place Transitional Housing,TH,F,471014,C,SMF,,TRUE,,,6,,6,,,6,,,,,,,,,4,6
123616,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Family Crisis Center,ES,F,471014,C,SFHC,DV,TRUE,15,8,0,,15,,,,,15,0,0,,,1,,12,16
123656,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Family Crisis Center Offsite,PSH,,471014,C,SFHC,DV,FALSE,52,20,11,,63,6,,,,63,,,,,,,63,63
128576,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Family Crisis Center Offsite,PSH,,471014,N,SFHC,DV,FALSE,41,10,0,,41,3,,,,41,,,,,,,39,41
128560,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Family Crisis Center Transitional Housing Program Onsite,TH,F,471014,N,SFHC,DV,FALSE,11,1,1,,12,,,,,12,,,,,,,12,12
123625,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Great Starts/New Beginnings,TH,F,471014,C,SFHC,,FALSE,27,11,9,,36,,0,0,,,,,,,,,36,36
123657,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Offsite PSH for Transitional Living Graduates,PSH,,471014,C,SFHC,,FALSE,14,9,35,,49,22,0,,,,,,,,,,49,49
123635,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,PleasanTree Apartments,PSH,,471014,C,SFHC,,TRUE,32,23,0,,32,6,22,0,,,,,,,,,32,32
123646,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,PleasanTree Apartments (units offline for renovation),PSH,,471014,U,SFHC,,TRUE,3,3,0,,3,0,,,,,,,,,,,,3
123617,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Runaway Shelter,ES,F,471014,C,YMF,,FALSE,5,5,,,5,,,,,,0,0,,,0,,1,5
123626,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Child and Family Tennessee,Transitional Living,TH,F,471014,C,SMF+HC,,FALSE,0,0,5,,5,,0,0,,,,,,,,,3,5
123618,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Family Promise,Area Churches,ES,O,471014,C,HC,,FALSE,18,4,,,18,,18,,,,0,0,,,0,,14,18
123639,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,College,PSH,,471014,C,SMF+HC,,FALSE,,,3,,3,3,,3,,,,,,,,,3,3
123640,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,Dailey,PSH,,471014,C,SM,,FALSE,,,3,,3,3,,3,,,,,,,,,3,3
123638,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,Ginn,PSH,,471014,C,HC,,FALSE,7,1,,,7,0,7,,,,,,,,,,3,7
123649,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,Maple Grove Apts.,PSH,,471014,C,SMF+HC,,FALSE,16,8,,,16,,,,,,,,,,,,5,16
123637,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,Morgan Street,PSH,,471014,C,SMF,,FALSE,,,12,,12,12,,12,,,,,,,,,11,12
123636,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,New Hope,PSH,,471014,C,SM,,TRUE,,,8,,8,8,,8,,,,,,,,,8,8
123648,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Helen Ross McNabb Center,The Willows,PSH,,471014,C,SMF,,FALSE,,,16,,16,,,16,,,,,,,,,15,16
123619,TN,Knoxville/Knox County CoC,1177,TN-502,2012,Knox Area Rescue Ministries,Hope Haven,ES,F,471014,C,SF,,FALSE,,,40,,40,,,40,,,0,0,,,46,46,40,86
